Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141507,Macbook Pro Laptop,1,1700,01/29/19 18:28,"716 Church St, Portland, OR 97035"
141508,Bose SoundSport Headphones,1,99.99,01/05/19 23:52,"114 Elm St, Los Angeles, CA 90001"
141509,Macbook Pro Laptop,1,1700,01/19/19 17:16,"298 Hill St, Seattle, WA 98101"
141510,AAA Batteries (4-pack),1,2.99,01/09/19 22:16,"238 Sunset St, Seattle, WA 98101"
141511,AAA Batteries (4-pack),1,2.99,01/16/19 09:18,"470 Dogwood St, Austin, TX 73301"
141512,Vareebadd Phone,1,400,01/23/19 22:33,"814 Willow St, Portland, OR 97035"
141513,27in FHD Monitor,1,149.99,01/22/19 22:59,"109 Ridge St, Los Angeles, CA 90001"
141514,AAA Batteries (4-pack),1,2.99,01/26/19 17:37,"969 Jefferson St, Seattle, WA 98101"
141515,Lightning Charging Cable,2,14.95,01/29/19 21:39,"450 2nd St, New York City, NY 10001"
141516,iPhone,1,700,01/28/19 19:04,"150 Adams St, Los Angeles, CA 90001"
141517,Bose SoundSport Headphones,1,99.99,01/03/19 20:13,"311 Cherry St, Boston, MA 02215"
141518,AA Batteries (4-pack),1,3.84,01/14/19 09:25,"43 Wilson St, Los Angeles, CA 90001"
141519,iPhone,1,700,01/31/19 17:44,"639 Johnson St, Dallas, TX 75001"
141520,USB-C Charging Cable,1,11.95,01/19/19 22:08,"384 4th St, Seattle, WA 98101"
141521,Bose SoundSport Headphones,1,99.99,01/07/19 18:26,"692 Meadow St, San Francisco, CA 94016"
141522,27in 4K Gaming Monitor,1,389.99,01/24/19 22:36,"810 11th St, Dallas, TX 75001"
141523,USB-C Charging Cable,1,11.95,01/05/19 19:39,"925 Hickory St, Austin, TX 73301"
141523,AA Batteries (4-pack),1,3.84,01/05/19 19:39,"925 Hickory St, Austin, TX 73301"
141524,USB-C Charging Cable,1,11.95,01/21/19 18:37,"145 Adams St, Dallas, TX 75001"
141525,LG Washing Machine,1,600.0,01/14/19 14:05,"762 4th St, Los Angeles, CA 90001"
141526,AA Batteries (4-pack),1,3.84,01/15/19 17:02,"939 14th St, Boston, MA 02215"
141527,USB-C Charging Cable,2,11.95,01/23/19 13:17,"273 Spruce St, San Francisco, CA 94016"
141528,AA Batteries (4-pack),1,3.84,01/20/19 12:35,"899 2nd St, Boston, MA 02215"
141529,Lightning Charging Cable,1,14.95,01/07/19 15:10,"551 Center St, Los Angeles, CA 90001"
141530,AA Batteries (4-pack),1,3.84,01/14/19 19:34,"389 Forest St, New York City, NY 10001"
141531,Bose SoundSport Headphones,1,99.99,02/01/19 02:46,"358 Jackson St, Portland, ME 04101"
141532,AA Batteries (4-pack),1,3.84,01/16/19 10:58,"817 Walnut St, Austin, TX 73301"
141533,Lightning Charging Cable,1,14.95,01/09/19 21:36,"638 Johnson St, Seattle, WA 98101"
141534,AAA Batteries (4-pack),1,2.99,01/26/19 10:15,"144 Cherry St, San Francisco, CA 94016"
141535,Wired Headphones,1,11.99,01/01/19 20:14,"783 River St, Seattle, WA 98101"
141535,Lightning Charging Cable,2,14.95,01/01/19 20:14,"783 River St, Seattle, WA 98101"
141536,USB-C Charging Cable,1,11.95,01/31/19 09:22,"698 Highland St, New York City, NY 10001"
141537,iPhone,1,700,01/01/19 23:16,"143 Spruce St, Boston, MA 02215"
141537,Apple Airpods Headphones,1,150,01/01/19 23:16,"143 Spruce St, Boston, MA 02215"
141538,AAA Batteries (4-pack),1,2.99,01/02/19 21:43,"381 Jefferson St, Los Angeles, CA 90001"
141539,Lightning Charging Cable,1,14.95,01/10/19 00:05,"85 South St, Los Angeles, CA 90001"
141540,Apple Airpods Headphones,1,150,01/11/19 11:43,"859 6th St, San Francisco, CA 94016"
141541,Bose SoundSport Headphones,1,99.99,01/30/19 21:18,"825 Sunset St, San Francisco, CA 94016"
141542,iPhone,1,700,01/09/19 14:48,"891 14th St, Portland, ME 04101"
141542,Lightning Charging Cable,2,14.95,01/09/19 14:48,"891 14th St, Portland, ME 04101"
141543,USB-C Charging Cable,1,11.95,01/07/19 11:29,"269 River St, Los Angeles, CA 90001"
141544,AA Batteries (4-pack),1,3.84,01/11/19 13:41,"373 Lakeview St, New York City, NY 10001"
141545,AAA Batteries (4-pack),1,2.99,01/23/19 21:28,"889 12th St, Los Angeles, CA 90001"
141546,34in Ultrawide Monitor,1,379.99,01/23/19 19:46,"225 Dogwood St, Los Angeles, CA 90001"
141547,27in FHD Monitor,1,149.99,01/27/19 22:41,"780 14th St, San Francisco, CA 94016"
141548,Lightning Charging Cable,2,14.95,01/20/19 11:29,"937 Elm St, San Francisco, CA 94016"
141549,Lightning Charging Cable,1,14.95,01/04/19 06:21,"429 4th St, San Francisco, CA 94016"
141550,Google Phone,1,600,01/05/19 11:40,"749 Jefferson St, Dallas, TX 75001"
141551,27in 4K Gaming Monitor,1,389.99,01/25/19 19:52,"223 Washington St, Seattle, WA 98101"
141552,AA Batteries (4-pack),2,3.84,01/30/19 16:24,"692 Ridge St, Los Angeles, CA 90001"
141553,Apple Airpods Headphones,1,150,01/14/19 08:44,"371 Center St, Portland, OR 97035"
141554,AAA Batteries (4-pack),1,2.99,01/14/19 19:42,"417 Madison St, San Francisco, CA 94016"
141555,AAA Batteries (4-pack),1,2.99,01/27/19 11:12,"344 Madison St, San Francisco, CA 94016"
141556,USB-C Charging Cable,1,11.95,01/26/19 11:08,"109 North St, New York City, NY 10001"
141557,Wired Headphones,2,11.99,01/28/19 14:57,"761 5th St, Los Angeles, CA 90001"
141558,iPhone,1,700,01/22/19 09:11,"346 Church St, Boston, MA 02215"
141559,AA Batteries (4-pack),2,3.84,01/02/19 20:01,"790 8th St, Dallas, TX 75001"
141560,Bose SoundSport Headphones,1,99.99,01/13/19 11:01,"431 8th St, New York City, NY 10001"
141561,Lightning Charging Cable,1,14.95,01/19/19 08:31,"355 Jackson St, Boston, MA 02215"
141562,AA Batteries (4-pack),1,3.84,01/28/19 12:27,"931 Main St, San Francisco, CA 94016"
141563,USB-C Charging Cable,1,11.95,01/22/19 21:04,"274 Adams St, Los Angeles, CA 90001"
141564,iPhone,1,700,01/05/19 20:09,"892 9th St, Los Angeles, CA 90001"
141565,Google Phone,1,600,01/15/19 14:17,"860 Johnson St, New York City, NY 10001"
141566,Bose SoundSport Headphones,1,99.99,01/24/19 09:58,"592 Highland St, Boston, MA 02215"
141567,Bose SoundSport Headphones,1,99.99,01/26/19 21:10,"702 8th St, Boston, MA 02215"
141568,LG Dryer,1,600.0,01/29/19 09:16,"454 Park St, Seattle, WA 98101"
141569,Flatscreen TV,1,300,01/04/19 14:47,"357 9th St, Los Angeles, CA 90001"
141570,27in FHD Monitor,1,149.99,01/30/19 11:27,"433 Spruce St, Boston, MA 02215"
141571,USB-C Charging Cable,1,11.95,01/19/19 13:04,"142 Main St, Portland, OR 97035"
141572,LG Dryer,1,600.0,01/22/19 15:14,"302 Main St, San Francisco, CA 94016"
141573,USB-C Charging Cable,1,11.95,01/22/19 16:10,"243 2nd St, Seattle, WA 98101"
141574,USB-C Charging Cable,1,11.95,01/01/19 21:36,"697 Walnut St, San Francisco, CA 94016"
141575,Flatscreen TV,1,300,01/03/19 22:07,"643 14th St, New York City, NY 10001"
141576,Wired Headphones,1,11.99,01/05/19 13:51,"654 Spruce St, Portland, OR 97035"
141577,AAA Batteries (4-pack),1,2.99,01/25/19 22:14,"111 Madison St, Los Angeles, CA 90001"
141578,Wired Headphones,1,11.99,01/20/19 22:46,"521 5th St, Seattle, WA 98101"
141579,Flatscreen TV,1,300,01/23/19 21:08,"718 Elm St, Los Angeles, CA 90001"
141580,Vareebadd Phone,1,400,01/19/19 17:46,"104 4th St, Seattle, WA 98101"
141581,Google Phone,1,600,01/15/19 01:01,"582 14th St, New York City, NY 10001"
141581,Wired Headphones,1,11.99,01/15/19 01:01,"582 14th St, New York City, NY 10001"
141582,Bose SoundSport Headphones,1,99.99,01/29/19 18:22,"122 Park St, Boston, MA 02215"
141583,Google Phone,1,600,01/30/19 13:13,"461 Church St, Seattle, WA 98101"
141584,27in 4K Gaming Monitor,1,389.99,01/25/19 04:54,"453 8th St, Atlanta, GA 30301"
141585,Wired Headphones,1,11.99,01/09/19 23:20,"934 14th St, Portland, OR 97035"
141586,Lightning Charging Cable,1,14.95,01/09/19 20:29,"839 Lakeview St, New York City, NY 10001"
141587,27in FHD Monitor,1,149.99,01/24/19 08:55,"925 Johnson St, San Francisco, CA 94016"
141587,Apple Airpods Headphones,1,150,01/24/19 08:55,"925 Johnson St, San Francisco, CA 94016"
141588,Bose SoundSport Headphones,1,99.99,01/26/19 12:07,"669 Meadow St, Dallas, TX 75001"
141589,AA Batteries (4-pack),1,3.84,01/31/19 21:15,"585 Lincoln St, Atlanta, GA 30301"
141590,AA Batteries (4-pack),3,3.84,01/25/19 21:54,"558 Maple St, San Francisco, CA 94016"
141591,27in FHD Monitor,1,149.99,01/12/19 19:45,"514 Elm St, Los Angeles, CA 90001"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
141592,Google Phone,1,600,01/09/19 10:56,"150 1st St, Los Angeles, CA 90001"
141592,USB-C Charging Cable,1,11.95,01/09/19 10:56,"150 1st St, Los Angeles, CA 90001"
141593,AA Batteries (4-pack),1,3.84,01/09/19 10:54,"908 Spruce St, Los Angeles, CA 90001"
141594,27in FHD Monitor,1,149.99,01/14/19 10:19,"934 Cedar St, San Francisco, CA 94016"
141595,AA Batteries (4-pack),1,3.84,01/25/19 10:19,"703 Spruce St, Los Angeles, CA 90001"
141596,USB-C Charging Cable,1,11.95,01/25/19 20:33,"394 12th St, Atlanta, GA 30301"
141597,20in Monitor,1,109.99,01/07/19 08:50,"469 Washington St, San Francisco, CA 94016"
141598,Bose SoundSport Headphones,1,99.99,01/01/19 08:57,"433 West St, Seattle, WA 98101"
141598,AAA Batteries (4-pack),3,2.99,01/01/19 08:57,"433 West St, Seattle, WA 98101"
141599,Vareebadd Phone,1,400,01/17/19 23:50,"874 8th St, Seattle, WA 98101"
141600,Wired Headphones,1,11.99,01/18/19 21:32,"982 8th St, Dallas, TX 75001"
141601,USB-C Charging Cable,1,11.95,01/12/19 21:47,"585 South St, Los Angeles, CA 90001"
141602,USB-C Charging Cable,3,11.95,01/25/19 11:31,"46 Lincoln St, San Francisco, CA 94016"
141603,Wired Headphones,1,11.99,01/06/19 20:06,"107 River St, Boston, MA 02215"
141604,AA Batteries (4-pack),1,3.84,01/09/19 20:56,"639 Hill St, San Francisco, CA 94016"
141605,USB-C Charging Cable,1,11.95,01/03/19 10:56,"136 Hickory St, Austin, TX 73301"
141606,Lightning Charging Cable,1,14.95,01/08/19 21:09,"291 Hill St, Portland, OR 97035"
141607,AAA Batteries (4-pack),2,2.99,01/08/19 23:06,"715 4th St, Seattle, WA 98101"
141608,Wired Headphones,1,11.99,01/05/19 22:02,"677 Lake St, Portland, OR 97035"
141609,ThinkPad Laptop,1,999.99,01/04/19 16:48,"787 5th St, New York City, NY 10001"
141610,Lightning Charging Cable,1,14.95,01/29/19 10:22,"662 Park St, New York City, NY 10001"
141611,Bose SoundSport Headphones,1,99.99,01/12/19 00:27,"170 Center St, New York City, NY 10001"
141612,Bose SoundSport Headphones,1,99.99,01/27/19 23:34,"970 Ridge St, San Francisco, CA 94016"
141613,AAA Batteries (4-pack),2,2.99,01/29/19 23:20,"540 Jefferson St, Boston, MA 02215"
141614,Bose SoundSport Headphones,1,99.99,01/12/19 19:57,"710 Pine St, Dallas, TX 75001"
141615,iPhone,1,700,01/11/19 17:24,"576 Jackson St, San Francisco, CA 94016"
141615,Lightning Charging Cable,1,14.95,01/11/19 17:24,"576 Jackson St, San Francisco, CA 94016"
141616,Lightning Charging Cable,1,14.95,01/12/19 07:51,"934 10th St, Portland, ME 04101"
141617,LG Dryer,1,600.0,01/29/19 06:38,"471 6th St, San Francisco, CA 94016"
141618,34in Ultrawide Monitor,1,379.99,01/09/19 13:40,"591 4th St, Austin, TX 73301"
141619,AA Batteries (4-pack),1,3.84,01/15/19 18:24,"395 13th St, Seattle, WA 98101"
141620,USB-C Charging Cable,1,11.95,01/06/19 20:19,"524 5th St, Boston, MA 02215"
141621,AAA Batteries (4-pack),1,2.99,01/25/19 17:15,"721 Jefferson St, Los Angeles, CA 90001"
141622,20in Monitor,1,109.99,01/08/19 13:26,"464 6th St, San Francisco, CA 94016"
141623,USB-C Charging Cable,1,11.95,01/28/19 17:07,"650 Meadow St, San Francisco, CA 94016"
141624,AA Batteries (4-pack),1,3.84,01/12/19 13:19,"914 River St, Dallas, TX 75001"
141625,AAA Batteries (4-pack),2,2.99,01/11/19 14:34,"456 Ridge St, Austin, TX 73301"
141626,Macbook Pro Laptop,1,1700,01/08/19 15:32,"619 1st St, Los Angeles, CA 90001"
141627,Macbook Pro Laptop,1,1700,01/27/19 09:39,"248 Highland St, Dallas, TX 75001"
141628,AAA Batteries (4-pack),1,2.99,01/15/19 18:19,"645 Lincoln St, San Francisco, CA 94016"
141629,AA Batteries (4-pack),2,3.84,01/15/19 20:09,"296 Cherry St, Austin, TX 73301"
141630,AA Batteries (4-pack),1,3.84,01/24/19 12:47,"245 Main St, San Francisco, CA 94016"
141631,USB-C Charging Cable,1,11.95,01/02/19 15:24,"707 Chestnut St, New York City, NY 10001"
141632,AAA Batteries (4-pack),1,2.99,01/29/19 18:35,"560 Lincoln St, New York City, NY 10001"
141633,Google Phone,1,600,01/11/19 10:44,"313 Madison St, San Francisco, CA 94016"
141634,Macbook Pro Laptop,1,1700,01/02/19 17:44,"37 Washington St, Portland, OR 97035"
141635,USB-C Charging Cable,2,11.95,01/07/19 14:43,"841 Cedar St, Portland, ME 04101"
141636,iPhone,1,700,01/30/19 21:32,"333 Hickory St, San Francisco, CA 94016"
141636,Lightning Charging Cable,1,14.95,01/30/19 21:32,"333 Hickory St, San Francisco, CA 94016"
141637,34in Ultrawide Monitor,1,379.99,01/26/19 17:27,"779 Maple St, San Francisco, CA 94016"
141638,AAA Batteries (4-pack),1,2.99,01/02/19 12:57,"816 Walnut St, Atlanta, GA 30301"
141639,AA Batteries (4-pack),1,3.84,01/24/19 19:39,"249 Spruce St, Los Angeles, CA 90001"
141640,USB-C Charging Cable,1,11.95,01/05/19 21:40,"120 Park St, Portland, OR 97035"
141641,Lightning Charging Cable,1,14.95,01/20/19 22:52,"904 Pine St, San Francisco, CA 94016"
141642,Wired Headphones,1,11.99,01/20/19 22:39,"351 13th St, Boston, MA 02215"
141643,34in Ultrawide Monitor,1,379.99,01/07/19 12:59,"522 Ridge St, Atlanta, GA 30301"
141644,Bose SoundSport Headphones,1,99.99,01/05/19 21:51,"927 Meadow St, Boston, MA 02215"
141645,Google Phone,1,600,01/15/19 08:35,"511 14th St, Los Angeles, CA 90001"
141646,Lightning Charging Cable,2,14.95,01/15/19 19:25,"405 Meadow St, Los Angeles, CA 90001"
141647,Wired Headphones,1,11.99,01/08/19 21:31,"698 Park St, San Francisco, CA 94016"
141648,Wired Headphones,1,11.99,01/03/19 07:34,"871 8th St, Boston, MA 02215"
141649,AA Batteries (4-pack),4,3.84,01/24/19 15:15,"77 2nd St, Seattle, WA 98101"
141650,iPhone,1,700,01/19/19 18:31,"431 Sunset St, Boston, MA 02215"
141650,Wired Headphones,1,11.99,01/19/19 18:31,"431 Sunset St, Boston, MA 02215"
141651,20in Monitor,1,109.99,01/14/19 14:18,"201 Lake St, Portland, OR 97035"
141652,Apple Airpods Headphones,1,150,01/19/19 12:27,"78 2nd St, Atlanta, GA 30301"
141653,Apple Airpods Headphones,1,150,01/12/19 15:01,"593 West St, San Francisco, CA 94016"
141654,Apple Airpods Headphones,1,150,01/17/19 01:03,"258 7th St, New York City, NY 10001"
141655,USB-C Charging Cable,1,11.95,01/13/19 13:35,"88 Church St, San Francisco, CA 94016"
141656,Wired Headphones,1,11.99,01/30/19 23:30,"988 River St, Seattle, WA 98101"
141657,iPhone,1,700,01/02/19 09:33,"424 8th St, Los Angeles, CA 90001"
141658,AAA Batteries (4-pack),1,2.99,01/27/19 20:20,"995 1st St, San Francisco, CA 94016"
141659,AAA Batteries (4-pack),4,2.99,01/04/19 13:12,"422 Willow St, San Francisco, CA 94016"
141660,AAA Batteries (4-pack),1,2.99,01/20/19 18:58,"771 4th St, Los Angeles, CA 90001"
141661,Wired Headphones,1,11.99,01/17/19 17:01,"708 Lakeview St, Los Angeles, CA 90001"
141662,Wired Headphones,1,11.99,01/31/19 23:15,"221 2nd St, Atlanta, GA 30301"
141663,Macbook Pro Laptop,1,1700,01/16/19 15:16,"576 Lake St, Dallas, TX 75001"
141664,ThinkPad Laptop,1,999.99,01/19/19 15:21,"141 13th St, Dallas, TX 75001"
141665,34in Ultrawide Monitor,1,379.99,01/09/19 10:38,"788 Sunset St, San Francisco, CA 94016"
141666,AAA Batteries (4-pack),1,2.99,01/21/19 16:05,"964 7th St, Los Angeles, CA 90001"
141667,34in Ultrawide Monitor,1,379.99,01/09/19 17:24,"53 Walnut St, Seattle, WA 98101"
141668,34in Ultrawide Monitor,1,379.99,01/11/19 11:03,"617 14th St, Boston, MA 02215"
141669,AAA Batteries (4-pack),1,2.99,01/30/19 01:52,"47 Walnut St, Austin, TX 73301"
141670,Apple Airpods Headphones,1,150,01/30/19 18:03,"276 11th St, Dallas, TX 75001"
141671,Google Phone,1,600,01/31/19 19:47,"293 14th St, Los Angeles, CA 90001"
141672,AA Batteries (4-pack),1,3.84,01/16/19 11:38,"352 Adams St, Austin, TX 73301"
141673,Wired Headphones,2,11.99,01/28/19 20:15,"799 4th St, Austin, TX 73301"
141674,USB-C Charging Cable,1,11.95,01/29/19 22:09,"590 Park St, Atlanta, GA 30301"
141675,Apple Airpods Headphones,1,150,01/24/19 07:57,"206 Maple St, New York City, NY 10001"
141676,AA Batteries (4-pack),1,3.84,01/10/19 20:14,"252 Johnson St, Portland, OR 97035"
141677,Wired Headphones,1,11.99,01/29/19 16:07,"329 West St, New York City, NY 10001"
141678,27in FHD Monitor,1,149.99,01/13/19 20:06,"718 5th St, New York City, NY 10001"
141679,Bose SoundSport Headphones,1,99.99,01/22/19 16:36,"635 Highland St, Los Angeles, CA 90001"
141680,AA Batteries (4-pack),1,3.84,01/23/19 18:03,"12 2nd St, San Francisco, CA 94016"
141681,Lightning Charging Cable,1,14.95,01/14/19 05:43,"178 Cedar St, Seattle, WA 98101"
141682,Bose SoundSport Headphones,1,99.99,01/20/19 17:56,"38 Maple St, San Francisco, CA 94016"
141683,Lightning Charging Cable,1,14.95,01/27/19 14:09,"875 8th St, San Francisco, CA 94016"
141684,Google Phone,1,600,01/27/19 00:30,"752 Highland St, Portland, ME 04101"
141684,USB-C Charging Cable,1,11.95,01/27/19 00:30,"752 Highland St, Portland, ME 04101"
141685,Apple Airpods Headphones,2,150,01/31/19 12:59,"396 Meadow St, Seattle, WA 98101"
141686,AAA Batteries (4-pack),1,2.99,01/10/19 17:51,"286 West St, San Francisco, CA 94016"
141687,AAA Batteries (4-pack),2,2.99,01/08/19 13:49,"213 Jackson St, Dallas, TX 75001"
141688,Lightning Charging Cable,1,14.95,01/22/19 20:09,"466 Madison St, Los Angeles, CA 90001"
141689,USB-C Charging Cable,1,11.95,01/31/19 14:10,"706 Forest St, Seattle, WA 98101"
141690,Flatscreen TV,1,300,01/16/19 01:54,"58 Lakeview St, San Francisco, CA 94016"
141691,Vareebadd Phone,1,400,01/07/19 12:19,"784 River St, San Francisco, CA 94016"
141692,27in FHD Monitor,1,149.99,01/17/19 12:57,"741 Park St, Atlanta, GA 30301"
141693,Google Phone,1,600,01/04/19 11:50,"345 Maple St, Boston, MA 02215"
141694,AAA Batteries (4-pack),1,2.99,01/24/19 19:24,"444 Hill St, San Francisco, CA 94016"
141695,iPhone,1,700,01/17/19 11:54,"460 Maple St, New York City, NY 10001"
141696,AA Batteries (4-pack),1,3.84,01/23/19 09:42,"385 South St, Los Angeles, CA 90001"
141697,Lightning Charging Cable,1,14.95,01/24/19 17:45,"448 Sunset St, Boston, MA 02215"
141698,Bose SoundSport Headphones,1,99.99,01/06/19 15:43,"864 Madison St, Dallas, TX 75001"
141699,20in Monitor,1,109.99,01/25/19 14:39,"491 Lincoln St, Portland, ME 04101"
141700,AAA Batteries (4-pack),2,2.99,01/08/19 22:22,"726 5th St, Los Angeles, CA 90001"
141701,34in Ultrawide Monitor,1,379.99,01/30/19 20:54,"176 Main St, Dallas, TX 75001"
141702,Lightning Charging Cable,1,14.95,01/12/19 12:22,"454 Center St, New York City, NY 10001"
141703,Apple Airpods Headphones,1,150,01/24/19 19:16,"182 Lakeview St, Seattle, WA 98101"
141704,Google Phone,1,600,01/09/19 11:43,"290 4th St, Dallas, TX 75001"
141705,AA Batteries (4-pack),1,3.84,01/18/19 23:22,"887 West St, Portland, ME 04101"
141706,iPhone,1,700,01/11/19 15:35,"128 8th St, Los Angeles, CA 90001"
141707,Wired Headphones,1,11.99,01/29/19 13:54,"175 Cherry St, Los Angeles, CA 90001"
141708,AA Batteries (4-pack),1,3.84,01/14/19 12:35,"258 13th St, San Francisco, CA 94016"
141709,Apple Airpods Headphones,1,150,01/22/19 13:16,"717 Church St, Los Angeles, CA 90001"
141710,Lightning Charging Cable,1,14.95,01/26/19 06:42,"514 Lakeview St, Dallas, TX 75001"
141711,Lightning Charging Cable,1,14.95,01/24/19 22:43,"650 Sunset St, Seattle, WA 98101"
141712,AA Batteries (4-pack),1,3.84,01/29/19 21:41,"533 Washington St, Austin, TX 73301"
141713,Flatscreen TV,1,300,01/04/19 09:08,"464 Wilson St, Atlanta, GA 30301"
141714,USB-C Charging Cable,1,11.95,01/15/19 16:40,"668 Hickory St, New York City, NY 10001"
141715,AA Batteries (4-pack),2,3.84,01/13/19 14:25,"707 6th St, Boston, MA 02215"
141716,Flatscreen TV,1,300,01/11/19 11:13,"991 Cedar St, San Francisco, CA 94016"
141717,Apple Airpods Headphones,1,150,01/17/19 08:20,"718 Chestnut St, Austin, TX 73301"
141718,27in FHD Monitor,1,149.99,01/30/19 12:44,"96 Jackson St, Portland, OR 97035"
141719,AAA Batteries (4-pack),1,2.99,01/27/19 23:30,"444 Chestnut St, Los Angeles, CA 90001"
141720,Wired Headphones,1,11.99,01/03/19 21:34,"508 Church St, San Francisco, CA 94016"
141721,USB-C Charging Cable,1,11.95,01/15/19 18:48,"246 Chestnut St, New York City, NY 10001"
141722,Apple Airpods Headphones,1,150,01/12/19 18:21,"468 Hill St, San Francisco, CA 94016"
141723,USB-C Charging Cable,1,11.95,01/09/19 01:31,"6 Adams St, San Francisco, CA 94016"
141724,AA Batteries (4-pack),2,3.84,01/26/19 09:35,"485 Meadow St, New York City, NY 10001"
141725,ThinkPad Laptop,1,999.99,01/04/19 18:01,"972 Meadow St, Austin, TX 73301"
141726,Wired Headphones,2,11.99,01/03/19 10:49,"435 South St, New York City, NY 10001"
141727,AA Batteries (4-pack),1,3.84,01/02/19 17:28,"369 7th St, Boston, MA 02215"
141728,iPhone,1,700,01/15/19 21:22,"961 North St, New York City, NY 10001"
141728,Lightning Charging Cable,1,14.95,01/15/19 21:22,"961 North St, New York City, NY 10001"
141729,Lightning Charging Cable,1,14.95,01/01/19 16:40,"22 Lincoln St, San Francisco, CA 94016"
